body_md5	exec_anon	exec_authenticated	exec_public	exec_service_role	kind	language	owner	proconfig	security_definer	signature	volatility
8ad8bcc7d1ff60cc9e09bbe952302045	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_engineer_expense_claim_r1812(uuid,text,integer,text,uuid,date)	v
98a881c60ab7c9e04b2e610c1bd0fbe0	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_innovation_r1708(uuid,text,text,text)	v
11c11ce4cbe8adca1703d559f6df8db8	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_renewal_discount_request_r2320(uuid,text,text,text,bigint,bigint,integer,numeric,text,bigint,timestamp with time zone)	v
5bb17986593c6c5bc6071b2106aad5f3	true	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_spot_audit(uuid,integer,text)	v
7ed0c8d794911c6ea32af2760d6f145e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_spotlight_r1776(uuid,uuid,text,text,text,text)	v
cb8d6cb98d73cb1f6dcfb8ef4b3ebc6e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	submit_tender_bid_r1715(text,uuid,bigint,date,numeric,text)	v
0e82795fddb7ca0d3d43b636bc5eb33d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	success_kind_summary_r2522()	s
667e70e59bf9b5d194665d11dffdaaf3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	succession_readiness_summary_r2605()	s
07d2bc175dbf8f66d0e4f0f7cd7709e9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	suggested_intros_per_investor_r1769(uuid)	v
70052fdeb7b55af5888c92d31edb69ad	false	true	false	true	f	plpgsql	postgres	search_path=public	true	summarize_budget_timing_windows()	s
766c325fcf53aef65b1228559e46c850	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	summary_by_facility_kind_r2297()	v
c00908d7234793391f52cdd3f66f5af4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	summary_hospital_vip_visits_r2243()	v
aff637397829294a2a124680014c17db	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	summary_renewal_accuracy_r2332()	v
4b8cd8d638fdccd81968d45cc228f1b9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supersede_r1872(uuid)	v
986ffa01e8b361b32bc0a2d28d38e84e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supervisor_load_r2602()	s
f10484a784983a2f1f2a26b1c2958dc4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supervisor_org_stats_r2246()	v
7e7d2248e6b5c7d14b6bb5fc98f98df6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supervisor_span_summary_r2246()	v
9b19e8b4b8c527a5763f0399e95e4ddd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supplier_breakdown_r2462()	s
d2c45d203a4b1c0b88b804a969e10e38	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supplier_courier_breakdown_r2570()	s
d45f7686c689b00e6a86b440640fc0bf	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supplier_fulfillment_summary_r2444()	s
4b18ffb4cb63985e3b427a42609c3809	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supplier_liability_r2424()	s
4a17c9e427851ddf723a96a70f206057	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	supplier_scorecard_r2416()	s
4744d6094e1a91386d85b48270927b85	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	suspicious_accesses_r2061()	v
33bf49e28a7cb5f8044e0a7f6a9a8cc9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	swap_reason_summary_r2590()	s
bef2e8cd49098de58c930896ba6ba0eb	false	false	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	sweep_amc_sla_unresponded_visits()	v
cc4de62df079dce0493e2d9eda721944	false	false	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	sweep_timed_out_code_reds()	v
5f9094c85ed64f8df0c03e1538b3838e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	switch_action_history_r2724()	s
2b6077f3fa97d479b2b262ca07c06a23	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	switching_cost_summary_r1679()	v
8e64093a46f7b36dff912bd3b3e8c86a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	sync_audit_summary_r3023()	v
744ff48e413bbd74806e862ad7d312f7	false	false	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	sync_profile_verified_from_auth()	v
f67239c471f7a022961f9855562652ac	false	false	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	sync_profile_verified_on_insert()	v
fe1b6b21c6e42d822a178881120e18b3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tag_frequency_r1698()	v
d485b1c13fc725468e0019fafbe084cd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	take_cac_snapshot_r1875(date,date,bigint,bigint,bigint,integer,numeric)	v
0acf2dac74970e95e0d7b9bbd73d74f1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	take_investor_kpi_snapshot_r1789(text,bigint,integer,numeric,integer,integer,integer)	v
6ca4201425dd9b7d65b204618d8fc0cf	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	take_snapshot_r1685(text,bigint,bigint,numeric,numeric,numeric)	v
e95c57f0174b4eba1fc2cfde0a34f590	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	take_snapshot_r1847(date,numeric,numeric,numeric,numeric,bigint)	v
0ca392e488079e6572604edbb42361c7	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	team_kind_distribution_r2573()	s
9b5e6c9e93de33d64845229fdc9b9b5f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	team_member_cadence_r2417()	s
99b267e563cfe516f72bac64ce4e2fbe	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	temperature_breakdown_hospital_vip_r2243()	v
142010e29fcb5e1e897544216c36ad58	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	temperature_distribution_r2652()	s
25a4ff939d33846de3a122b4fe2dc994	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_bids_by_chain_r2703()	s
2c517a02a1e892436694da0aea300975	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_competitor_threat_r2703()	s
64044462ed041dde96292e7d67dd3f1b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_decided_outcomes_r2703()	s
c5b7485b5dc76a40013187e68fec0669	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_learnings_by_category_r2703()	s
73d4be35d5b99c3fc40ea0c59ee603d4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_pipeline_kpis_r2703()	s
249de92a259caf1a4458090d3c2536dd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_quarterly_breakdown_r2703()	s
33c45001be9c40e7073dd2db754c1bd2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_upcoming_deadlines_r1715()	v
8f45c167deaa4d943dadb2bfbef85cf5	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tender_win_rate_summary_r1715()	v
be26fac8834185eb1015978e415d238c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tension_focus_r2557()	s
cc09d339f463dbd6668c50e0949836ee	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	terminate_506b_compliance_r1809(uuid,text)	v
f4578a644f91d7c69e5a8d3010da5b0a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	terminate_nda_r1801(uuid,text)	v
cd0dded52f5fc1a61726f603915d674d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	terminate_supervisor_assignment_r2246(uuid,text)	v
a4992e3816efa9b2acc48bc2ade2d03f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	theme_sentiment_summary_r2545()	s
13d51aa59999f963a6f5714a1fcb15df	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	thin_benches_r2008()	v
4d4dd82375252dc3a868deb9df2039e8	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	thinking_decisions_emerged_r2397()	v
1fa380a36b5cbe0dd1aa419699fbd7bd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	thinking_protection_rate_r2397()	v
813d9654e875e3c316fab14c876ce1eb	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	thinnest_margin_chain_bids_r2359()	v
3ae183befff790e47e1a7e26bcdb0498	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_action_calendar_r2436()	s
e38ee0a1c0065bd4139f6beb60fc809f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_action_calendar_r2440()	s
a8807a5399a067f97877ff750153bdd4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_action_calendar_r2452()	s
c8ca116be96639261b7f99772a5b3190	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_action_calendar_r2463()	s
18555746f10cfbbdd0cffd60e48feba6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_actions_r2461()	s
2c68dcd06b797b3f0ee448d36006f019	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_due_steps_r2460()	s
413000c85ab35dbc16803c16d4426412	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_focus_r2430()	s
47cc3bd0e6f99a6802bb1ed8391ba9ce	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_followups_r2428()	s
0ebedd305766fdfb90f845f95a1152be	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	this_week_schedule_r2417()	s
3c9c610db4d8982055326dd138a0117d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	threat_breakdown_r2413(integer)	s
9b581bb6ac629d54d644ed0881d0e872	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	threshold_met_r2149()	v
6781e1ba38dba9b6db8ae504b3063443	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	thresholds_above_r1897()	v
e2fdf52b9d51ede1c0cc35f309a45f33	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	ticket_trail_r2352()	v
d994c68d6938bca574a78374ad659412	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r1859()	v
54a6aed2f2447586c6dbe774edff7653	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r2471()	s
294b99764a6f475aed4739ca39bed01b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r2492()	s
e37db64810cee6f1d87daa71b73590ed	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r2506()	s
48c9479717caa3c44829732da211c793	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r2525()	s
aca1ad7bc07a1193f2340c8aff00bb05	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_distribution_r2644()	s
3a69a297a4c3a1ad7e81b09ee76cf54f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_gap_vs_benchmark_r2670()	s
a58f4fe493ab2beda0b39955b2c639ef	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tier_movement_distribution_r2592()	s
d25ab816fadcfff3ff8366ea67df3f0b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	time_to_sign_distribution_r2423()	s
5049187b525d4e39e2b87639faf1f378	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	today_priorities_r2022()	v
c106bac6d4c2f6cc99d139d8eb87bf83	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	toggle_renewal_objection_active_r2356(uuid,boolean)	v
acab170fd8792ad9e1a1ca7621af7122	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	toolkit_audit_summary_r2198()	v
2652d1dd83f2005d9e50aa9a25d77c1d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	tools_needing_replacement_r1904()	v
6510a8d0e48bbf9171469f388044fc1a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_a_plus_engineers_r1804(integer)	v
8f1513f7fc0605b21dddd7e4b842fab5	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_above_market_focus_r2663()	s
824f98cb2d0f11def71319570c7f63be	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_aging_categories_r1895()	v
910e4b70094c310e9f67d8297c90f29b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_amendment_types_r2213()	v
ea5e6bf12d01412e9b6a6dc49f50e63b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_anniversary_signals_r2098()	v
66fb237f5ff0b75e1524176b577b5d1e	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_applied_models_r2489()	s
b61fd3abdffee58a70c8401984c5184c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arpu_lift_r2479()	s
a6acf07a789dac0d8c41f9e6813add29	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_at_risk_r2411()	s
37bf832913d74be573ba02277f32dea9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_at_risk_r2428()	s
158c748ce84f71864d7fd3e3a9d64552	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_at_risk_r2463()	s
793ded414ecac742cfd4b3855142478a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_focus_r2587()	s
983ad58a9f13638f4fe2d1aec81f5319	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_impact_focus_r2556()	s
728a1b66a3966db8c083527b4543941b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_offers_r2461()	s
a5c6118321fa0f079598cc012c6f270f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_opportunities_r2436()	s
19233cc0910a1ddbff948ccfdaccc789	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_quarters_r2592()	s
229ab332ded7097d43af704c96806cbb	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_saved_focus_r2591()	s
ac1e941ea7272e2b613efc244d8048a2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_arr_uplift_customers_r2560()	s
10948375d9e128e3a69620c10661b27a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_annual_goals_r1794(integer)	v
f74b16ca1be7960da23928edd7e3e761	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_chains_r2431()	s
b7fef18d2bfabaa3302fec90e8765959	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_chains_r2531()	s
99697107e0e8aeb2d65a369c879f2e25	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_chains_r2583()	s
a1595de872b67000422b33b7885155af	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_engineers_r2598()	s
434478fc053c833a88e727bf93839426	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_focus_r2636()	s
af8357587fa0c17be433f4b4dfd1a458	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_focus_r2648()	s
2ab0f5eaafb6d8e7bc468043ea637afe	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_hospitals_r1691()	v
98da6edb827d524e8aa9c5b7a1e51160	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_r1783()	v
3e8ff4dc236874ffd52de5fafd79ed21	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_renewals_r1731(integer)	v
3d85a1232fb58601cffb07becdaefc39	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_at_risk_strategies_r2547()	s
1fd5ebf4db30be1370117e664d0515e8	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_attach_rate_r2611()	s
16d87ee636cc5f390ce8c0dcf87288d1	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_attended_qbrs_r2532()	s
4ce4ec97f66062380dd9e08d1f23e736	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_authors_r2446()	s
ec8d5b9c1627f4497b31ccbb2ded6bec	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_avoidable_engineers_r2502()	s
8af380b5ef8d31083f372a0792199b80	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_avoidable_hospitals_r2502()	s
b03cd7d310f2a2591636d374d063bd35	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_balance_focus_r2633()	s
2f66b2a657955391d8bea7ac9cca2127	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_below_target_focus_r2668()	s
41458b0a93a379863f4182aa7affe070	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_bets_by_size_r1906()	v
2a34b6d7f58d1f96e6f4726e17b56d8c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_billable_engineers_r1852()	v
944a72fffc41eff6d5df678cfa4ef730	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_blocker_focus_r2615()	s
f6899ba53e4acc6bf2a1c556b0b0d1de	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_blockers_r2411()	s
2ee8de10f09420d3d5d34c57101627bd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_blurry_focus_r2649()	s
96abebf0028bb8f23eddae57625c4575	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_bond_focus_r2631()	s
981d06cd5cd520ae590b523a2c12f657	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_bonuses_r2192()	v
0dde60866db7a3c3d60156b4a19c2046	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_borrowed_loanout_items_r1788()	v
fc5dc10a05a8b8a1c74086f8c7c32b69	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_borrowers_r1736()	v
0b906a4f697c7756200580edd799aa7a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_brand_experts_r1800()	v
02bb1b1f7a5639522c05c2a3fd02b4b3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_breach_hospitals_r1963()	v
4079c70a0f40a5c3113d4376299a4d64	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_break_kind_focus_r2626()	s
d73a312191f5a78b5db04f6f92a193cc	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_bucket_r2200()	v
889f4247ba33aeda4c0beeb4111f9c45	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_burn_alert_categories_r2201()	v
43038130fc1760cbd529a5edeb718cb6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_burn_focus_r2672()	s
d00ef906667ae115ad1d321f94b64f08	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_burnout_engineers_r2430()	s
5bbcbed9ce484b7497a3f3b7d0a1c153	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_buyback_focus_r2571()	s
c3f759e59108e8b80b513523367a154a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_cab_contributors_r1954()	v
b333f399c5bc0469a0fc17d0cac15789	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_callback_engineers_r2522()	s
a3bee8cc98fa397cfd76b900f42b392d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_categories_r1878()	v
6086c2a906bf0fccde80c9d2ac3d1230	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_categories_r1938()	v
721f4983cd3dfa6cff715eed715e4f28	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_categories_r2010()	v
9c156021be78a92ed8f6a904b266aea2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_category_r2212()	v
d4c1145331daa168ea492688ba03073d	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_celebration_count_r2546()	s
e4e37f7386d413d28f819bc887d72414	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chain_arr_at_risk_r2407()	v
74f7bcdef7a972dd198652d14c810dab	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_advisory_r2391()	v
5549d560d4fe1cc88198792117ccf77b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_completion_r2459()	s
fbb7718972cd557db04a1306427bf327	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_dso_r2468()	s
e15f9dfba04e69d5130a9dd52302399a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_quality_r2555()	s
593d613004ad2fc3c2907e31d31caf4b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_realization_r2419()	s
f38eab70916757fbc856ffe4a18931a2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_revenue_r1755()	v
ad308d3e0e34a5b1c8824c439dfece6b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_chains_by_roi_r2487()	s
6d3a782b9538d1c5ff04f1aa22f27e40	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_champions_per_hospital_r1751()	v
b1472f3c4bf26b37df12376dfe8b41a2	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_changed_decisions_r2485()	s
b404027d0f6bd84f16567517c5f236bf	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_channels_r1833()	v
71a984f08b1de4f6dc245d60c421b469	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_claim_engineers_r2474()	s
10ef7f39e2b7d5122767581414ec6564	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_close_prob_focus_r2608()	s
ed5ff6198089c549f74421428f172bcd	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_close_prob_r2473()	s
38afbc341ea294cc1472a4b439d9cf27	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_close_prob_roles_r2601()	s
34f1579de35d841cc4ccff7e5d7c86e8	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_cm_rising_r2412()	s
e5f11e83332314709ecb01d47583d842	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_co_investor_pairs_r1769()	v
7d38f1be38b77b632c95523295dae765	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_coached_juniors_r2554()	s
7bd4d0df599f4e1d0040957cc58090de	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_coaching_engineers_r2494()	s
93191176f9a757d7c9b579d65087f573	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_cold_focus_r2652()	s
1eafa2ca77082b513ccde6f254d7e3d4	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_comfort_focus_r2665()	s
fc6e7a9bbf05ef598486c38fd9b2358f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_competitor_brands_r2567()	s
ba8e5d892093d05fdd4b5b9818262fb6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_competitor_threats_r2515()	s
ff0170d36785a9008a543597b5704059	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_competitors_r1774()	v
b91b3bfcba697c9825f839509cd56ac3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_complaint_focus_r2634()	s
4ca45f9a91b9c62bfe042abf744dec9c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_complaint_themes_r2500()	s
615f0a09773b81f5551366018e40fafe	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_complaint_themes_r2520()	s
dbf1dfe696a1075b9277b3356514346a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_completions_r1892()	v
7e721fafd9a3e2b346dc5b9a92a040e6	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_complexity_r1864()	v
d9d57e0f6e1f80ef132d6b5f2cb6fe7f	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_complimented_engineers_r1724(integer,integer)	v
543635c5da5c79210da801902a783498	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_composite_engineers_r2530()	s
434ba97358bb389e3cbde93de3d6c6b9	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concentrated_r1847()	v
d383530d6f3b476c45a5d29199724aa3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concern_focus_r2602()	s
66b3cf67f69b71a6fe6468506b1a33d3	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concern_focus_r2614()	s
eceddc33508cc69899d01c8c575eac52	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concerned_focus_r2657()	s
cab3b436e7c83b003210f38f275ebd68	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concerned_focus_r2658()	s
a4e40275d473d9f97a160b7fdf779131	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concerns_focus_r2545()	s
3bfcad47e78d538b32d3e3530cdbc946	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_concerns_r2576()	s
6757aee4cfd2147b20dd4105bb330728	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_confidence_lifters_r2550()	s
98f8f184b7e4aeee2ee07da5752a13fb	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_consuming_hospitals_r2444()	s
9b0780f08d0d48c8c96f5f3922b2c33c	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_contributing_engineers_r1776()	v
00d24efd7525e61fffd4c4c8e7ab5c54	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_contributor_engineers_r2606()	s
28b936cb1ba06b63e3ed36fedbec2254	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_contributors_r1708()	v
b6604826f7b1b96ecb44b3c6b8deab71	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_conviction_hospitals_r1842()	v
40dc266b42c8bee351b65e4004f2544a	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_correction_kinds_r2585()	s
cd03a5913e0b332c704fa36f5174217b	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_cost_couriers_r2570()	s
be2a7b7516e02715329cb7a0c673c684	false	true	false	true	f	plpgsql	postgres	search_path=public, pg_temp	true	top_cost_engineers_r2426()	s
